age_norm,gender_enc,marital_enc,education_enc,income_enc,physiological_risk,behavioral_risk,textual_risk,composite_risk,risk_tier_enc,interaction_count_norm,last_reward_norm,escalation_count_norm,risk_tier
0.26555094,1.0,3.0,4.0,0.2285681,0.95938826,0.8128592,0.93015724,0.911157,0.0,0.0,0.5,0.0,2
0.05882353,1.0,3.0,4.0,0.5,0.50110763,0.6734149,0.43459553,0.5103534,0.0,0.0,0.5,0.0,2
0.041636456,2.0,3.0,4.0,0.16666667,0.7313278,0.7176955,0.76467115,0.74381006,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.6666667,0.6479699,0.6750333,0.5370647,0.6021462,0.0,0.0,0.5,0.0,2
0.23529412,1.0,3.0,4.0,0.71100324,0.69433016,0.8284466,0.7383692,0.74660856,0.0,0.0,0.5,0.0,2
0.05004484,1.0,3.0,4.0,0.8333333,0.50945985,0.7,0.41846403,0.5114708,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.33333334,0.51902974,0.64682,0.7959666,0.67942494,0.0,0.0,0.5,0.0,2
0.007961153,2.0,3.0,4.0,0.6666667,0.64498097,0.6351505,0.85185,0.7400211,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.33333334,0.4720818,0.6121739,0.56553715,0.54902494,0.0,0.0,0.5,0.0,2
0.11764706,1.0,3.0,4.0,0.8333333,0.39251575,0.55,0.32043284,0.39565256,0.0,0.0,0.5,0.0,2
0.10651094,2.0,3.0,4.0,0.33333334,0.5117968,0.6594657,0.4884922,0.5355777,0.0,0.0,0.5,0.0,2
0.22187279,1.0,3.0,4.0,0.6666667,0.539418,0.6539439,0.17089558,0.392942,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.5,0.66703826,0.76797825,0.6562666,0.6857183,0.0,0.0,0.5,0.0,2
0.19955258,1.0,3.0,4.0,0.934601,0.4372231,0.45442954,0.52649146,0.4832825,0.0,0.0,0.5,0.0,2
0.17389543,1.0,3.0,4.0,0.6666667,0.6963588,0.6293778,0.5152769,0.5953798,0.0,0.0,0.5,0.0,2
0.16863853,1.0,3.0,4.0,0.6666667,0.5650023,0.66501415,0.33333,0.47951338,0.0,0.0,0.5,0.0,2
0.55218256,2.0,3.0,4.0,0.51702493,0.397341,0.55,0.12245984,0.30390927,0.0,0.0,0.5,0.0,2
0.275448,1.0,3.0,4.0,0.8333333,0.40846598,0.5341308,0.5194027,0.49024338,0.0,0.0,0.5,0.0,2
0.013451496,1.0,3.0,4.0,0.6666667,0.6665661,0.71000457,0.7428575,0.7126935,0.0,0.0,0.5,0.0,2
0.21280982,2.0,3.0,4.0,0.8333333,0.42918673,0.5941116,0.86765504,0.6743318,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.6666667,0.56720984,0.62691045,0.2963,0.4537718,0.0,0.0,0.5,0.0,2
0.07525692,2.0,3.0,4.0,0.33333334,0.47122207,0.54190516,0.8415022,0.6621066,0.0,0.0,0.5,0.0,2
0.1764706,1.0,3.0,4.0,0.65505314,0.56595683,0.673258,0.33074972,0.48051867,0.0,0.0,0.5,0.0,2
0.14669901,2.0,3.0,4.0,0.5,0.45109367,0.7,0.64792347,0.6022846,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.7031383,0.8192632,0.76405853,0.99189454,0.8875122,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.8333333,0.52173465,0.63688487,0.42683956,0.5041717,0.0,0.0,0.5,0.0,2
0.029144242,1.0,3.0,4.0,0.33333334,0.58008784,0.675,0.4260934,0.5299492,0.0,0.0,0.5,0.0,2
0.022726407,2.0,3.0,4.0,0.8333333,0.49113268,0.59034127,0.3106065,0.42951927,0.0,0.0,0.5,0.0,2
0.32646328,2.0,3.0,4.0,0.5,0.41483667,0.61751866,0.3166619,0.41633004,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.6666667,0.57651293,0.7806741,0.42762873,0.5544924,0.0,0.0,0.5,0.0,2
0.18948343,1.0,3.0,4.0,0.6666667,0.5597402,0.5777652,0.52671283,0.54843986,0.0,0.0,0.5,0.0,2
0.08533057,2.0,3.0,4.0,0.6666667,0.5199629,0.697531,0.48148,0.543635,0.0,0.0,0.5,0.0,2
0.05190938,2.0,3.0,4.0,0.5,0.54745793,0.744123,0.5228737,0.58216316,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.6666667,0.699672,0.825,0.44444,0.60904944,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.6666667,0.6150328,0.7002931,0.55599415,0.60730994,0.0,0.0,0.5,0.0,2
0.20921923,1.0,3.0,4.0,0.7594545,0.7168877,0.6332455,0.44444,0.56899786,0.0,0.0,0.5,0.0,2
0.29693124,2.0,3.0,4.0,1.0,0.50605804,0.5285873,0.116424486,0.3280042,0.0,0.0,0.5,0.0,2
0.17199743,1.0,3.0,4.0,0.6666667,0.4358734,0.6980989,0.6694863,0.60750407,0.0,0.0,0.5,0.0,2
0.043894544,2.0,3.0,3.0,0.051266138,0.62125814,0.5053125,0.4885719,0.5315362,2.0,0.0,0.0,0.0,2
0.040113468,2.0,3.0,4.0,0.33333334,0.43438694,0.6670482,0.49410933,0.51723486,0.0,0.0,0.5,0.0,2
0.28247827,2.0,3.0,4.0,0.96702176,0.49745744,0.54478693,0.118439086,0.33023375,0.0,0.0,0.5,0.0,2
0.05262544,1.0,3.0,4.0,0.5,0.50730073,0.5552684,0.47367543,0.5027645,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.6666667,0.49736765,0.64911073,0.2963,0.4384536,0.0,0.0,0.5,0.0,2
0.08773063,2.0,3.0,4.0,0.8333333,0.796051,0.8385724,0.81545043,0.815187,0.0,0.0,0.5,0.0,2
0.03602381,1.0,3.0,4.0,0.6666667,0.50472784,0.5790697,0.5986257,0.56640154,0.0,0.0,0.5,0.0,2
0.11764706,1.0,3.0,4.0,0.16666667,0.6041187,0.54035395,0.53844947,0.5582141,0.0,0.0,0.5,0.0,2
0.11715226,2.0,3.0,4.0,0.8333333,0.56012654,0.52542055,0.37037,0.46265972,0.0,0.0,0.5,0.0,2
0.24561764,2.0,3.0,4.0,0.6617917,0.46724594,0.55,0.21897003,0.3698882,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.6666667,0.6744069,0.6735579,0.44871327,0.5679961,0.0,0.0,0.5,0.0,2
0.1764706,1.0,3.0,4.0,0.6666667,0.70443916,0.6358079,0.5025071,0.5932605,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.33333334,0.542123,0.75161314,0.5902036,0.61404026,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.5,0.47925228,0.63090986,0.48148,0.5159848,0.0,0.0,0.5,0.0,2
0.66771483,2.0,3.0,4.0,0.575064,0.43207762,0.606298,0.22787654,0.3769804,0.0,0.0,0.5,0.0,2
0.42173326,1.0,3.0,4.0,0.8615776,0.6662818,0.725,0.63590705,0.66580313,0.0,0.0,0.5,0.0,2
0.17242867,1.0,3.0,4.0,0.6666667,0.7262882,0.6784357,0.44444,0.58239466,0.0,0.0,0.5,0.0,2
0.26915902,2.0,3.0,4.0,0.5,0.6081581,0.6681777,0.59259,0.6149531,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.5,0.6856339,0.63326174,0.69452035,0.67749476,0.0,0.0,0.5,0.0,2
0.20674457,1.0,3.0,4.0,0.8333333,0.54235125,0.63786644,0.74074,0.6581877,0.0,0.0,0.5,0.0,2
0.1764706,2.0,3.0,4.0,0.5,0.43590507,0.6873626,0.66667,0.60366595,0.0,0.0,0.5,0.0,2
0.13044207,2.0,3.0,4.0,0.5,0.5161979,0.7,0.66667,0.63025606,0.0,0.0,0.5,0.0,2
0.1496656,2.0,3.0,4.0,0.6666667,0.4852855,0.7136079,0.45287928,0.5237586,0.0,0.0,0.5,0.0,2
0.057411227,1.0,3.0,4.0,0.33333334,0.42231673,0.62379956,0.44266164,0.4792963,0.0,0.0,0.5,0.0,2
0.039255906,2.0,3.0,4.0,1.0,0.5978797,0.75,0.49387732,0.584732,0.0,0.0,0.5,0.0,2
0.23468073,2.0,3.0,4.0,1.0,0.52944833,0.62447864,0.36998376,0.47676104,0.0,0.0,0.5,0.0,2
0.04507297,1.0,3.0,4.0,0.16666667,0.6421961,0.5755414,0.21276204,0.42442587,0.0,0.0,0.5,0.0,2
0.5140757,1.0,3.0,3.2607133,0.26504284,0.7344634,0.684511,0.5974397,0.65822816,2.0,0.0,0.0,0.0,2
0.23529412,1.0,3.0,4.0,0.5115424,0.63293225,0.62673134,0.51852,0.5776348,0.0,0.0,0.5,0.0,2
0.004726292,2.0,3.0,4.0,0.32663777,0.74878067,0.796987,0.41038564,0.60087705,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.33333334,0.5409877,0.5478255,0.33333,0.44487995,0.0,0.0,0.5,0.0,2
0.0061285533,1.0,3.0,4.0,0.6666667,0.48288465,0.59479076,0.33718902,0.44065613,0.0,0.0,0.5,0.0,2
0.15751673,1.0,3.0,4.0,0.6666667,0.71218836,0.6911108,0.44444,0.58123106,0.0,0.0,0.5,0.0,2
0.33084115,1.0,3.0,4.0,0.5,0.7185542,0.6562617,0.6990626,0.6947302,0.0,0.0,0.5,0.0,2
0.027902124,2.0,3.0,4.0,0.16666667,0.49716553,0.5855752,0.62963,0.5803029,0.0,0.0,0.5,0.0,2
0.0067033316,1.0,3.0,4.0,0.6666667,0.49520874,0.6,0.33755097,0.44567695,0.0,0.0,0.5,0.0,2
0.089057915,2.0,3.0,4.0,0.33333334,0.6699948,0.76215035,0.8137792,0.759341,0.0,0.0,0.5,0.0,2
0.22591731,1.0,3.0,4.0,0.6666667,0.61549765,0.65,0.5155678,0.57658976,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.41320533,0.49148595,0.5130192,0.1466115,0.3342575,0.0,0.0,0.5,0.0,2
0.03626469,2.0,3.0,4.0,0.8333333,0.43122333,0.61335003,0.54135513,0.52590036,0.0,0.0,0.5,0.0,2
0.22608009,1.0,3.0,4.0,0.5,0.47923252,0.5195798,0.7095019,0.597088,0.0,0.0,0.5,0.0,2
0.69044626,1.0,3.0,4.0,0.5847353,0.62913495,0.5595577,0.6218523,0.6093367,2.0,0.0,0.0,0.0,2
0.05882353,2.0,3.0,4.0,0.5,0.5050229,0.6194596,0.6255257,0.5886512,0.0,0.0,0.5,0.0,2
0.03520774,2.0,3.0,4.0,0.33333334,0.63146687,0.6450734,0.44444,0.5466546,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.5,0.5633036,0.72975063,0.8183292,0.7224782,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.6666667,0.70383203,0.7906002,0.12977335,0.45410722,0.0,0.0,0.5,0.0,2
0.20293577,2.0,3.0,4.0,0.408318,0.64749324,0.6474954,0.3740808,0.5188283,0.0,0.0,0.5,0.0,2
0.27125573,2.0,3.0,4.0,0.8333333,0.42535853,0.6514184,0.39915752,0.46622345,0.0,0.0,0.5,0.0,2
0.28448918,1.0,3.0,4.0,0.5,0.6867203,0.70863163,0.4255969,0.5689909,0.0,0.0,0.5,0.0,2
0.0749289,2.0,3.0,4.0,0.8333333,0.45254272,0.5818448,0.51499784,0.51235515,0.0,0.0,0.5,0.0,2
0.054606915,2.0,3.0,4.0,0.33333334,0.6984104,0.74641585,0.70901024,0.71469474,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.8333333,0.66320604,0.58310044,0.54252,0.5875638,0.0,0.0,0.5,0.0,2
0.05835857,1.0,3.0,4.0,0.16666667,0.48626825,0.5998024,0.42607135,0.4846533,0.0,0.0,0.5,0.0,2
0.0007479347,2.0,3.0,4.0,0.16666667,0.74609,0.6990464,0.77730906,0.7497134,0.0,0.0,0.5,0.0,2
0.118093215,2.0,3.0,4.0,0.5,0.74269396,0.7498104,0.40741,0.5865842,0.0,0.0,0.5,0.0,2
0.07814971,2.0,3.0,4.0,0.6666667,0.708224,0.73321366,0.58042395,0.65395784,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.8333333,0.49321115,0.61584616,0.33333,0.44683105,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.5,0.62658554,0.70301825,0.5600307,0.6132514,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.8333333,0.46989092,0.67415684,0.40741,0.48854753,0.0,0.0,0.5,0.0,2
0.053645108,1.0,3.0,4.0,0.6666667,0.80256945,0.67279917,0.7745147,0.75883365,0.0,0.0,0.5,0.0,2
0.18186986,2.0,3.0,4.0,0.33333334,0.72284484,0.60680354,0.2963,0.4948135,0.0,0.0,0.5,0.0,2
0.013003727,1.0,3.0,4.0,0.33333334,0.5199115,0.59157974,0.53489417,0.5438275,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.5,0.62377703,0.625,0.8124097,0.71283203,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.33333334,0.46575004,0.6561144,0.28697303,0.42640835,0.0,0.0,0.5,0.0,2
0.20248158,2.0,3.0,4.0,0.8333333,0.59907174,0.63605464,0.34190002,0.4867492,0.0,0.0,0.5,0.0,2
0.19771701,2.0,3.0,4.0,0.6666667,0.5643217,0.6454851,0.74074,0.6664393,0.0,0.0,0.5,0.0,2
0.061991658,1.0,3.0,4.0,0.8333333,0.4752074,0.5736535,0.2612549,0.39768544,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.33333334,0.48563835,0.6169985,0.284445,0.42186227,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.54113543,0.5627773,0.73117036,0.25926,0.45956367,0.0,0.0,0.5,0.0,2
0.14478455,1.0,3.0,4.0,0.8333333,0.4944227,0.5932667,0.25926,0.40701297,0.0,0.0,0.5,0.0,2
0.17181692,2.0,3.0,4.0,0.5,0.45209816,0.6980222,0.46442518,0.5157619,0.0,0.0,0.5,0.0,2
0.08564085,2.0,3.0,4.0,1.0,0.52508324,0.6340066,0.13807316,0.3685907,0.0,0.0,0.5,0.0,2
0.13669595,2.0,3.0,4.0,0.8333333,0.70648533,0.5776986,0.9219318,0.7775681,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.33333334,0.5205828,0.6,0.31002003,0.4401838,0.0,0.0,0.5,0.0,2
0.18187477,1.0,3.0,4.0,0.6666667,0.68975216,0.62729675,0.51852,0.5944732,0.0,0.0,0.5,0.0,2
0.11969825,2.0,3.0,4.0,0.5,0.53786147,0.54738474,0.59129876,0.5652481,0.0,0.0,0.5,0.0,2
0.057458133,1.0,3.0,4.0,1.0,0.4541679,0.63720983,0.53574544,0.5356286,0.0,0.0,0.5,0.0,2
0.23529412,2.0,3.0,4.0,0.8333333,0.67705166,0.73493236,0.22780104,0.4792589,0.0,0.0,0.5,0.0,2
0.23369701,1.0,3.0,4.0,0.6666667,0.56081337,0.7,0.19887413,0.42323723,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.16666667,0.5501463,0.6103354,0.5619682,0.5698739,0.0,0.0,0.5,0.0,2
0.1603203,2.0,3.0,4.0,0.5,0.7268146,0.65,0.8799332,0.78079903,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.6666667,0.6759821,0.6685856,0.46344718,0.5742234,0.0,0.0,0.5,0.0,2
0.23529412,2.0,3.0,4.0,0.5,0.47317895,0.5458955,0.38695288,0.44971746,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.5,0.4570878,0.6973517,0.4483637,0.50951356,0.0,0.0,0.5,0.0,2
0.1764706,2.0,3.0,4.0,0.16666667,0.5299632,0.6674215,0.48148,0.5394903,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.8333333,0.34427688,0.65937567,0.25231543,0.37514356,0.0,0.0,0.5,0.0,2
0.20134278,2.0,3.0,4.0,0.33333334,0.69006616,0.63942933,0.6609488,0.6644481,0.0,0.0,0.5,0.0,2
0.16924344,2.0,3.0,4.0,0.5,0.44171548,0.7,0.6621192,0.6062063,0.0,0.0,0.5,0.0,2
0.2430823,1.0,3.0,4.0,0.5,0.6843477,0.725,0.37527406,0.5484644,0.0,0.0,0.5,0.0,2
0.27519435,2.0,3.0,4.0,0.526808,0.8207958,0.8169576,0.54960215,0.6922695,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.33333334,0.5084958,0.5279021,0.35399988,0.44036195,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.33333334,0.5273516,0.65617526,0.51852,0.55351067,0.0,0.0,0.5,0.0,2
0.1764706,1.0,3.0,4.0,0.456952,0.50774086,0.6314572,0.74074,0.64649785,0.0,0.0,0.5,0.0,2
0.065797016,2.0,3.0,4.0,0.8333333,0.44156018,0.74407256,0.18079895,0.39002427,0.0,0.0,0.5,0.0,2
0.27777046,2.0,3.0,4.0,0.5,0.6042289,0.6791573,0.59259,0.61638045,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.16666667,0.7676164,0.6387908,0.71200573,0.7111349,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.33333334,0.6331241,0.63100916,0.4770284,0.55917525,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.8904066,0.8188025,0.766439,0.73973155,0.7692706,0.0,0.0,0.5,0.0,2
0.15818065,2.0,3.0,4.0,0.6666667,0.5761798,0.775,0.4699632,0.57297856,0.0,0.0,0.5,0.0,2
0.16131459,1.0,3.0,4.0,0.5,0.66640025,0.6935587,0.6762109,0.67740554,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,1.0,0.5097756,0.72962207,0.54871196,0.5798249,0.0,0.0,0.5,0.0,2
0.12676854,1.0,3.0,4.0,0.8333333,0.66703826,0.6307489,0.42166737,0.54303145,0.0,0.0,0.5,0.0,2
0.13600682,1.0,3.0,4.0,0.6666667,0.5277449,0.6765913,0.2616208,0.43752992,0.0,0.0,0.5,0.0,2
0.022074113,2.0,3.0,4.0,0.33333334,0.5851864,0.581289,0.5647945,0.5746712,0.0,0.0,0.5,0.0,2
0.08595908,2.0,3.0,4.0,0.16666667,0.6029637,0.6615326,0.4415788,0.54079807,0.0,0.0,0.5,0.0,2
0.114804804,2.0,3.0,4.0,0.5,0.6025665,0.76431197,0.40741,0.5487845,0.0,0.0,0.5,0.0,2
0.29411766,2.0,3.0,4.0,0.47467464,0.56345725,0.75,0.6352583,0.64113593,0.0,0.0,0.5,0.0,2
0.049409647,2.0,3.0,4.0,0.6666667,0.43903962,0.5669982,0.43851388,0.4688999,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.5,0.48258412,0.61673194,0.4752825,0.5107145,0.0,0.0,0.5,0.0,2
0.05947245,2.0,3.0,4.0,0.5,0.75017864,0.6758274,0.9247042,0.81481445,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.8333333,0.50331867,0.7187387,0.7500168,0.6700981,0.0,0.0,0.5,0.0,2
0.11764706,1.0,3.0,4.0,0.8333333,0.45307457,0.49309927,0.32439378,0.40193558,0.0,0.0,0.5,0.0,2
0.018918892,1.0,3.0,4.0,0.38693687,0.6890034,0.61695945,0.90080285,0.77171725,0.0,0.0,0.5,0.0,2
0.20514534,1.0,3.0,4.0,0.29271078,0.57273597,0.6060934,0.42546347,0.51128054,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.6666667,0.5302263,0.64604926,0.42688134,0.50884855,0.0,0.0,0.5,0.0,2
0.2076283,2.0,3.0,4.0,0.6666667,0.57950604,0.5852739,0.5947935,0.5880568,0.0,0.0,0.5,0.0,2
0.1764706,2.0,3.0,4.0,0.6666667,0.54884535,0.66234624,0.5554031,0.578636,0.0,0.0,0.5,0.0,2
0.11031094,1.0,3.0,4.0,0.8333333,0.46909368,0.7,0.37498942,0.47914523,0.0,0.0,0.5,0.0,2
0.38909554,1.0,3.0,4.0,0.8333333,0.53582925,0.701828,0.41589522,0.51845276,0.0,0.0,0.5,0.0,2
0.04195704,2.0,3.0,3.3566349,0.21127251,0.56677777,0.49968514,0.48556444,0.5127732,2.0,0.0,0.0,0.0,2
0.02583532,1.0,3.0,4.0,0.8333333,0.48471242,0.6,0.3251982,0.43677694,0.0,0.0,0.5,0.0,2
0.10487005,2.0,3.0,4.0,0.36953485,0.9126969,0.7554302,0.8228554,0.83341366,0.0,0.0,0.5,0.0,2
0.2779032,2.0,3.0,4.0,0.6666667,0.5831906,0.62844557,0.74584496,0.6703785,0.0,0.0,0.5,0.0,2
0.33312014,2.0,3.0,4.0,1.0,0.490727,0.57472813,0.1847806,0.3665164,0.0,0.0,0.5,0.0,2
0.17658117,2.0,3.0,4.0,0.6666667,0.4719855,0.62485904,0.22222,0.39042553,0.0,0.0,0.5,0.0,2
0.1869631,2.0,3.0,4.0,0.33333334,0.95846814,0.886622,0.986788,0.95489264,0.0,0.0,0.5,0.0,2
0.1764706,2.0,3.0,4.0,0.6666667,0.59873843,0.6992732,0.5947436,0.6205148,0.0,0.0,0.5,0.0,2
0.107830286,2.0,3.0,4.0,0.5,0.7143403,0.6541721,0.9012512,0.788144,0.0,0.0,0.5,0.0,2
0.06948937,2.0,3.0,4.0,0.33333334,0.82634175,0.670467,0.91921395,0.8333653,0.0,0.0,0.5,0.0,2
0.30733252,1.0,3.0,4.0,0.8333333,0.6293416,0.61530817,0.399085,0.5176848,0.0,0.0,0.5,0.0,2
0.10615613,1.0,3.0,4.0,0.6666667,0.5170644,0.5600582,0.5406578,0.5382796,0.0,0.0,0.5,0.0,2
0.10285441,2.0,3.0,4.0,0.6666667,0.5338135,0.64685655,0.45375463,0.5227394,0.0,0.0,0.5,0.0,2
0.11645768,1.0,3.0,4.0,0.9149817,0.63229996,0.7494945,0.6477756,0.66716045,0.0,0.0,0.5,0.0,2
0.59449303,2.0,3.0,4.0,0.6666667,0.49768043,0.675,0.4239526,0.5047081,0.0,0.0,0.5,0.0,2
0.18259633,2.0,3.0,4.0,0.6666667,0.6991973,0.7921897,0.73688275,0.7388155,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,1.0,0.7759709,0.68309206,0.7156915,0.7257525,0.0,0.0,0.5,0.0,2
0.100173146,1.0,3.0,4.0,0.5,0.8205827,0.4445585,0.840847,0.7416444,0.0,0.0,0.5,0.0,2
0.17957671,1.0,3.0,4.0,0.8333333,0.58711565,0.6289603,0.73487294,0.66649824,0.0,0.0,0.5,0.0,2
0.1764706,2.0,3.0,4.0,0.6666667,0.5403389,0.6148454,0.036042288,0.32055873,0.0,0.0,0.5,0.0,2
0.023566531,2.0,3.0,4.0,0.5,0.60714227,0.82996845,0.45180526,0.5864704,0.0,0.0,0.5,0.0,2
0.51676357,1.6021457,1.0,4.0,0.6506839,0.48795447,0.40310615,0.5144298,0.48044914,2.0,0.0,0.0,0.0,2
0.060172517,1.0,3.0,4.0,0.33333334,0.47589338,0.6505733,0.5917408,0.57151437,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.33333334,0.5597315,0.6330527,0.77778,0.6795962,0.0,0.0,0.5,0.0,2
0.11764706,1.0,3.0,4.0,0.5,0.7407758,0.6477368,0.7037,0.7014409,0.0,0.0,0.5,0.0,2
0.0,1.0,3.0,4.0,0.33333334,0.59059376,0.628725,0.77778,0.6876553,0.0,0.0,0.5,0.0,2
0.07674026,2.0,3.0,4.0,0.5,0.4971195,0.6826146,0.41868874,0.503854,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.33333334,0.43294588,0.75,0.6942916,0.6305307,0.0,0.0,0.5,0.0,2
0.116586424,2.0,3.0,4.0,0.8333333,0.582543,0.60090154,0.40741,0.5044477,0.0,0.0,0.5,0.0,2
0.1517833,1.0,3.0,4.0,0.33333334,0.6702656,0.71450794,0.55556,0.62669206,0.0,0.0,0.5,0.0,2
0.28383124,2.0,3.0,4.0,0.6666667,0.63917696,0.6043717,0.5796374,0.6029662,0.0,0.0,0.5,0.0,2
0.05882353,1.0,3.0,4.0,0.33333334,0.44073838,0.6609777,0.39114016,0.4692201,0.0,0.0,0.5,0.0,2
0.13961545,2.0,3.0,4.0,0.6666667,0.5067464,0.68433654,0.59259,0.58892727,0.0,0.0,0.5,0.0,2
0.16207333,1.0,3.0,4.0,0.6666667,0.43922257,0.70305943,0.6530727,0.6019324,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.5,0.4834387,0.6103258,0.2396689,0.3985783,0.0,0.0,0.5,0.0,2
0.1764706,1.0,3.0,4.0,0.37264293,0.48108733,0.6441035,0.74074,0.6416366,0.0,0.0,0.5,0.0,2
0.021848353,2.0,3.0,4.0,0.16666667,0.4865832,0.65,0.37037,0.47034463,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.5,0.421687,0.6937458,0.33333,0.44412217,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.5,0.5844943,0.63989747,0.48883736,0.5525145,0.0,0.0,0.5,0.0,2
0.1764706,2.0,3.0,4.0,0.16666667,0.5308663,0.6074941,0.4641912,0.5175179,0.0,0.0,0.5,0.0,2
0.074493185,2.0,3.0,4.0,0.16666667,0.7211873,0.658298,0.74074,0.71559095,0.0,0.0,0.5,0.0,2
0.035228647,1.0,3.0,4.0,0.5,0.59801376,0.65254176,0.74074,0.6780138,0.0,0.0,0.5,0.0,2
0.1764706,2.0,3.0,4.0,0.6666667,0.608607,0.857652,0.38964537,0.5641641,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,1.0,0.59252113,0.68624467,0.44444,0.544892,0.0,0.0,0.5,0.0,2
0.11764706,1.0,3.0,4.0,0.16666667,0.6511981,0.5620208,0.46339095,0.54183656,0.0,0.0,0.5,0.0,2
0.0,2.0,3.0,4.0,0.8333333,0.5478384,0.64108735,0.25926,0.43398127,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.5,0.8434759,0.6814089,0.81481,0.7918559,0.0,0.0,0.5,0.0,2
0.17594862,2.0,3.0,4.0,0.16666667,0.6501317,0.7004437,0.63061595,0.65278006,0.0,0.0,0.5,0.0,2
0.043954093,2.0,3.0,4.0,0.33333334,0.6897901,0.6692366,0.43507954,0.56508887,0.0,0.0,0.5,0.0,2
0.19176552,2.0,3.0,4.0,0.6666667,0.5520935,0.6869993,0.5829617,0.59835905,0.0,0.0,0.5,0.0,2
0.11764706,2.0,3.0,4.0,0.34161454,0.5088876,0.6762422,0.78146034,0.6765287,0.0,0.0,0.5,0.0,2
0.22335668,2.0,3.0,4.0,0.16666667,0.53436047,0.64492655,0.48148,0.5354905,0.0,0.0,0.5,0.0,2
0.5318324,2.0,1.0,5.0,0.50354844,0.6311398,0.44790304,0.54327494,0.5466771,2.0,0.0,0.0,0.0,2
0.0,2.0,3.0,4.0,0.66327447,0.58236593,0.74949116,0.25926,0.46964017,0.0,0.0,0.5,0.0,2
0.21584775,1.0,3.0,4.0,0.36088237,0.4501066,0.5415294,0.284055,0.3934713,0.0,0.0,0.5,0.0,2
0.19410282,2.0,3.0,4.0,0.7166247,0.73885214,0.7850126,0.82591265,0.7906879,0.0,0.0,0.5,0.0,2
0.05882353,2.0,3.0,4.0,0.8333333,0.44127437,0.6,0.37037,0.44525197,0.0,0.0,0.5,0.0,2
